txn_id,txn_date,period,service_period,account_code,account_name,account_type,counterparty_type,counterparty_id,counterparty_name,counterparty_raw,product_id,product_name,quantity,unit_price,amount,currency,fx_rate,amount_usd,invoice_id,txn_kind,memo,segment,region,industry,plan_tier,contract_type
T0022573,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00046,Halcyon Systems PLC,Halcyon Systems PLC,CORE,Core Platform,2.1,17.5356,36.82,USD,1.0,36.82,INV-202504-00046,subscription,Core Platform — Apr 2025,SMB,NA,Media,Starter,monthly
T0022576,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00048,Basalt Partners PLC,Basalt Partners PLC,CORE,Core Platform,135.07,15.4638,2088.7,USD,1.0,2088.7,INV-202504-00048,subscription,Core Platform — Apr 2025,Mid-Market,APAC,Manufacturing,Starter,annual
T0022583,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00052,Yarrow Collective Ltd,Yarrow Collective Ltd,CORE,Core Platform,40.91,18.415,753.36,USD,1.0,753.36,INV-202504-00052,subscription,Core Platform — Apr 2025,Mid-Market,NA,Logistics,Starter,annual
T0022584,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00052,Yarrow Collective Ltd,Yarrow Collective Ltd,ANALYTICS,Analytics Add-on,26.26,5.5245,145.07,USD,1.0,145.07,INV-202504-00052,subscription,Analytics Add-on — Apr 2025,Mid-Market,NA,Logistics,Starter,annual
T0022585,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00052,Yarrow Collective Ltd,Yarrow Collective Ltd,SEC,Security Suite,37.04,8.2867,306.94,USD,1.0,306.94,INV-202504-00052,subscription,Security Suite — Apr 2025,Mid-Market,NA,Logistics,Starter,annual
T0022596,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00060,Meridian Group Corp,Meridian Group Corp,CORE,Core Platform,4.06,17.37,70.52,USD,1.0,70.52,INV-202504-00060,subscription,Core Platform — Apr 2025,SMB,NA,Media,Starter,monthly
T0022602,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00063,Granite Capital Co,Granite Capital Co,CORE,Core Platform,15.1,17.4492,288.62,EUR,1.0954,263.48,INV-202504-00063,subscription,Core Platform — Apr 2025,SMB,EMEA,Education,Starter,monthly
T0022603,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00063,Granite Capital Co,Granite Capital Co,API,API Gateway,11.31,3.8388,47.56,EUR,1.0954,43.42,INV-202504-00063,subscription,API Gateway — Apr 2025,SMB,EMEA,Education,Starter,monthly
T0022612,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00069,Juniper Collective LLC,Juniper Collective LLC,CORE,Core Platform,778.07,58.9554,45871.43,USD,1.0,45871.43,INV-202504-00069,subscription,Core Platform — Apr 2025,Enterprise,APAC,Education,Business,annual
T0022613,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00069,Juniper Collective LLC,Juniper Collective LLC,ANALYTICS,Analytics Add-on,726.1,17.6866,12842.24,USD,1.0,12842.24,INV-202504-00069,subscription,Analytics Add-on — Apr 2025,Enterprise,APAC,Education,Business,annual
T0022614,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00069,Juniper Collective LLC,Juniper Collective LLC,API,API Gateway,440.44,12.9702,5712.59,USD,1.0,5712.59,INV-202504-00069,subscription,API Gateway — Apr 2025,Enterprise,APAC,Education,Business,annual
T0022656,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00095,Stanton Solutions PLC,Stanton Solutions PLC,CORE,Core Platform,1.7,40.74,69.26,USD,1.0,69.26,INV-202504-00095,subscription,Core Platform — Apr 2025,SMB,NA,Retail,Pro,monthly
T0022668,2025-04-23,2025-04,2025-04,4010,Usage Revenue,revenue,customer,C00098,Stanton Holdings Corp,Stanton Holdings Corp,API,Overage,39273.0,0.02,785.47,USD,1.0,785.47,INV-202504-00098,usage,Metered API overage,Mid-Market,NA,Healthcare,Pro,monthly
T0022671,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00101,Norwood Data Ltd,Norwood Data Ltd,CORE,Core Platform,6.92,71.1204,539.1,EUR,1.0954,492.15,INV-202504-00101,subscription,Core Platform — Apr 2025,SMB,EMEA,Energy,Business,monthly
T0022673,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00102,Mosaic Group GmbH,Mosaic Group GmbH,CORE,Core Platform,3.87,42.0,162.54,USD,1.0,162.54,INV-202504-00102,subscription,Core Platform — Apr 2025,SMB,NA,Manufacturing,Pro,monthly
T0022685,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00110,Harrow Data Ltd,Harrow Data Ltd,CORE,Core Platform,43.76,15.7518,689.3,USD,1.0,689.3,INV-202504-00110,subscription,Core Platform — Apr 2025,Mid-Market,NA,Retail,Starter,monthly
T0022688,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00112,Cobalt Partners Ltd,Cobalt Partners Ltd,CORE,Core Platform,203.83,16.3944,3341.67,USD,1.0,3341.67,INV-202504-00112,subscription,Core Platform — Apr 2025,Mid-Market,NA,Gaming,Starter,monthly
T0022689,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00112,Cobalt Partners Ltd,Cobalt Partners Ltd,ANALYTICS,Analytics Add-on,168.15,4.9183,827.01,USD,1.0,827.01,INV-202504-00112,subscription,Analytics Add-on — Apr 2025,Mid-Market,NA,Gaming,Starter,monthly
T0022701,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00122,Zephyr Data SA,Zephyr Data SA,CORE,Core Platform,2.21,16.4322,39.78,EUR,1.0954,36.32,INV-202504-00122,subscription,Core Platform — Apr 2025,SMB,EMEA,Education,Starter,monthly
T0022720,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00134,Halcyon Robotics Ltd,Halcyon Robotics Ltd,CORE,Core Platform,8.2,17.676,144.94,USD,1.0,144.94,INV-202504-00134,subscription,Core Platform — Apr 2025,SMB,NA,Logistics,Starter,monthly
T0022732,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00140,Fenwick Dynamics GmbH,Fenwick Dynamics GmbH,CORE,Core Platform,3.0,16.2396,48.72,USD,1.0,48.72,INV-202504-00140,subscription,Core Platform — Apr 2025,SMB,NA,Manufacturing,Starter,monthly
T0022733,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00140,Fenwick Dynamics GmbH,Fenwick Dynamics GmbH,ANALYTICS,Analytics Add-on,2.5,4.8719,12.18,USD,1.0,12.18,INV-202504-00140,subscription,Analytics Add-on — Apr 2025,SMB,NA,Manufacturing,Starter,monthly
T0022734,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00140,Fenwick Dynamics GmbH,Fenwick Dynamics GmbH,SEC,Security Suite,2.25,7.3078,16.44,USD,1.0,16.44,INV-202504-00140,subscription,Security Suite — Apr 2025,SMB,NA,Manufacturing,Starter,monthly
T0022749,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00153,Iron Health GmbH,Iron Health GmbH,CORE,Core Platform,25.78,130.4235,3683.08,EUR,1.0954,3362.32,INV-202504-00153,subscription,Core Platform — Apr 2025,SMB,EMEA,Gaming,Enterprise,monthly
T0022752,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00157,Lumen Solutions LLC,Lumen Solutions LLC,CORE,Core Platform,14.02,16.8012,258.02,EUR,1.0954,235.55,INV-202504-00157,subscription,Core Platform — Apr 2025,SMB,EMEA,Manufacturing,Starter,monthly
T0022753,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00157,Lumen Solutions LLC,Lumen Solutions LLC,ANALYTICS,Analytics Add-on,12.25,5.0404,67.64,EUR,1.0954,61.74,INV-202504-00157,subscription,Analytics Add-on — Apr 2025,SMB,EMEA,Manufacturing,Starter,monthly
T0022754,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00157,Lumen Solutions LLC,Lumen Solutions LLC,SEC,Security Suite,10.2,7.5605,84.47,EUR,1.0954,77.12,INV-202504-00157,subscription,Security Suite — Apr 2025,SMB,EMEA,Manufacturing,Starter,monthly
T0022755,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00157,Lumen Solutions LLC,Lumen Solutions LLC,API,API Gateway,10.71,3.6963,43.36,EUR,1.0954,39.59,INV-202504-00157,subscription,API Gateway — Apr 2025,SMB,EMEA,Manufacturing,Starter,monthly
T0022770,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00163,Rowan Systems Corp,Rowan Systems Corp,CORE,Core Platform,8.04,16.9344,149.14,EUR,1.0954,136.15,INV-202504-00163,subscription,Core Platform — Apr 2025,SMB,EMEA,Real Estate,Starter,monthly
T0022777,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00170,Stanton Group Ltd,Stanton Group Ltd,CORE,Core Platform,16.9,16.5114,279.04,USD,1.0,279.04,INV-202504-00170,subscription,Core Platform — Apr 2025,SMB,APAC,Real Estate,Starter,monthly
T0022778,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00170,Stanton Group Ltd,Stanton Group Ltd,ANALYTICS,Analytics Add-on,15.38,4.9534,76.18,USD,1.0,76.18,INV-202504-00170,subscription,Analytics Add-on — Apr 2025,SMB,APAC,Real Estate,Starter,monthly
T0022779,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00170,Stanton Group Ltd,Stanton Group Ltd,SEC,Security Suite,12.0,7.4301,89.16,USD,1.0,89.16,INV-202504-00170,subscription,Security Suite — Apr 2025,SMB,APAC,Real Estate,Starter,monthly
T0022780,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00170,Stanton Group Ltd,Stanton Group Ltd,API,API Gateway,14.7,3.6325,53.4,USD,1.0,53.4,INV-202504-00170,subscription,API Gateway — Apr 2025,SMB,APAC,Real Estate,Starter,monthly
T0022786,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00174,Umbra Robotics LLC,Umbra Robotics LLC,CORE,Core Platform,22.16,127.9665,2835.74,USD,1.0,2835.74,INV-202504-00174,subscription,Core Platform — Apr 2025,SMB,NA,Manufacturing,Enterprise,monthly
T0022787,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00174,Umbra Robotics LLC,Umbra Robotics LLC,API,API Gateway,19.18,28.1526,539.97,USD,1.0,539.97,INV-202504-00174,subscription,API Gateway — Apr 2025,SMB,NA,Manufacturing,Enterprise,monthly
T0022801,2025-04-23,2025-04,2025-04,4010,Usage Revenue,revenue,customer,C00181,Stanton Networks Co,Stanton Networks Co,API,Overage,467.0,0.02,9.34,USD,1.0,9.34,INV-202504-00181,usage,Metered API overage,SMB,NA,Energy,Pro,monthly
T0022812,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00188,Quarry Industries Co,Quarry Industries Co,CORE,Core Platform,3.09,16.893,52.2,USD,1.0,52.2,INV-202504-00188,subscription,Core Platform — Apr 2025,SMB,NA,Energy,Starter,monthly
T0022813,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00188,Quarry Industries Co,Quarry Industries Co,SEC,Security Suite,2.38,7.6019,18.09,USD,1.0,18.09,INV-202504-00188,subscription,Security Suite — Apr 2025,SMB,NA,Energy,Starter,monthly
T0022815,2025-04-23,2025-04,2025-04,4010,Usage Revenue,revenue,customer,C00189,Orchard Industries SA,Orchard Industries SA,API,Overage,569.0,0.02,11.39,USD,1.0,11.39,INV-202504-00189,usage,Metered API overage,SMB,APAC,Education,Business,monthly
T0022850,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00213,Arden Robotics LLC,Arden Robotics LLC,CORE,Core Platform,42.08,38.2489,1609.51,USD,1.0,1609.51,INV-202504-00213,subscription,Core Platform — Apr 2025,Mid-Market,APAC,Real Estate,Pro,annual
T0022851,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00213,Arden Robotics LLC,Arden Robotics LLC,ANALYTICS,Analytics Add-on,28.25,11.4747,324.16,USD,1.0,324.16,INV-202504-00213,subscription,Analytics Add-on — Apr 2025,Mid-Market,APAC,Real Estate,Pro,annual
T0022861,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00221,Palisade Data Corp,Palisade Data Corp,CORE,Core Platform,23.79,41.706,1086.84,EUR,1.0954,992.19,INV-202504-00221,subscription,Core Platform — Apr 2025,Mid-Market,EMEA,Logistics,Pro,annual
T0022862,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00221,Palisade Data Corp,Palisade Data Corp,ANALYTICS,Analytics Add-on,15.86,12.5118,217.37,EUR,1.0954,198.44,INV-202504-00221,subscription,Analytics Add-on — Apr 2025,Mid-Market,EMEA,Logistics,Pro,annual
T0022863,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00221,Palisade Data Corp,Palisade Data Corp,API,API Gateway,13.12,9.1753,131.86,EUR,1.0954,120.38,INV-202504-00221,subscription,API Gateway — Apr 2025,Mid-Market,EMEA,Logistics,Pro,annual
T0022864,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00222,Ember Solutions Inc,Ember Solutions Inc,CORE,Core Platform,25.02,17.5698,439.6,USD,1.0,439.6,INV-202504-00222,subscription,Core Platform — Apr 2025,SMB,NA,Energy,Starter,monthly
T0022865,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00222,Ember Solutions Inc,Ember Solutions Inc,ANALYTICS,Analytics Add-on,15.33,5.2709,80.8,USD,1.0,80.8,INV-202504-00222,subscription,Analytics Add-on — Apr 2025,SMB,NA,Energy,Starter,monthly
T0022866,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00222,Ember Solutions Inc,Ember Solutions Inc,API,API Gateway,17.81,3.8654,68.84,USD,1.0,68.84,INV-202504-00222,subscription,API Gateway — Apr 2025,SMB,NA,Energy,Starter,monthly
T0022877,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00233,Verity Analytics GmbH,Verity Analytics GmbH,CORE,Core Platform,24.62,16.9902,418.3,USD,1.0,418.3,INV-202504-00233,subscription,Core Platform — Apr 2025,SMB,NA,Manufacturing,Starter,monthly
T0022878,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00233,Verity Analytics GmbH,Verity Analytics GmbH,ANALYTICS,Analytics Add-on,17.45,5.0971,88.94,USD,1.0,88.94,INV-202504-00233,subscription,Analytics Add-on — Apr 2025,SMB,NA,Manufacturing,Starter,monthly
T0022881,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00237,Thicket Collective PLC,Thicket Collective PLC,CORE,Core Platform,83.01,17.55,1595.81,EUR,1.0954,1456.83,INV-202504-00237,subscription,Core Platform — Apr 2025,Mid-Market,EMEA,Gaming,Starter,monthly
T0022882,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00237,Thicket Collective PLC,Thicket Collective PLC,API,API Gateway,81.79,3.861,345.92,EUR,1.0954,315.79,INV-202504-00237,subscription,API Gateway — Apr 2025,Mid-Market,EMEA,Gaming,Starter,monthly
T0022883,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00238,Basalt Group Ltd,Basalt Group Ltd,CORE,Core Platform,18.24,73.9284,1348.45,USD,1.0,1348.45,INV-202504-00238,subscription,Core Platform — Apr 2025,SMB,NA,Energy,Business,monthly
T0022884,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00238,Basalt Group Ltd,Basalt Group Ltd,API,API Gateway,18.17,16.2642,295.52,USD,1.0,295.52,INV-202504-00238,subscription,API Gateway — Apr 2025,SMB,NA,Energy,Business,monthly
T0022893,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00245,Meridian Freight LLC,Meridian Freight LLC,CORE,Core Platform,110.94,40.3174,4472.81,USD,1.0,4472.81,INV-202504-00245,subscription,Core Platform — Apr 2025,Mid-Market,NA,Healthcare,Pro,annual
T0022894,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00245,Meridian Freight LLC,Meridian Freight LLC,SEC,Security Suite,101.68,18.1428,1844.76,USD,1.0,1844.76,INV-202504-00245,subscription,Security Suite — Apr 2025,Mid-Market,NA,Healthcare,Pro,annual
T0022895,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00245,Meridian Freight LLC,Meridian Freight LLC,API,API Gateway,80.94,8.8698,717.92,USD,1.0,717.92,INV-202504-00245,subscription,API Gateway — Apr 2025,Mid-Market,NA,Healthcare,Pro,annual
T0022906,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00253,Stanton Labs Ltd,Stanton Labs Ltd,CORE,Core Platform,1.99,42.0,83.58,USD,1.0,83.58,INV-202504-00253,subscription,Core Platform — Apr 2025,SMB,NA,Retail,Pro,monthly
T0022907,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00253,Stanton Labs Ltd,Stanton Labs Ltd,API,API Gateway,1.46,9.24,13.49,USD,1.0,13.49,INV-202504-00253,subscription,API Gateway — Apr 2025,SMB,NA,Retail,Pro,monthly
T0022910,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00255,Yarrow Solutions Corp,Yarrow Solutions Corp,CORE,Core Platform,6.55,18.0,129.15,EUR,1.0954,117.9,INV-202504-00255,subscription,Core Platform — Apr 2025,SMB,EMEA,Fintech,Starter,monthly
T0022911,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00255,Yarrow Solutions Corp,Yarrow Solutions Corp,ANALYTICS,Analytics Add-on,6.49,5.4,38.39,EUR,1.0954,35.05,INV-202504-00255,subscription,Analytics Add-on — Apr 2025,SMB,EMEA,Fintech,Starter,monthly
T0022947,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00277,Quarry Partners SA,Quarry Partners SA,CORE,Core Platform,204.64,15.4782,3469.63,EUR,1.0954,3167.46,INV-202504-00277,subscription,Core Platform — Apr 2025,Mid-Market,EMEA,Media,Starter,monthly
T0022961,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00286,Thicket Works GmbH,Thicket Works GmbH,CORE,Core Platform,2.83,16.7094,51.8,EUR,1.0954,47.29,INV-202504-00286,subscription,Core Platform — Apr 2025,SMB,EMEA,Retail,Starter,monthly
T0022962,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00286,Thicket Works GmbH,Thicket Works GmbH,SEC,Security Suite,2.59,7.5192,21.33,EUR,1.0954,19.47,INV-202504-00286,subscription,Security Suite — Apr 2025,SMB,EMEA,Retail,Starter,monthly
T0022963,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00286,Thicket Works GmbH,Thicket Works GmbH,API,API Gateway,2.41,3.6761,9.7,EUR,1.0954,8.86,INV-202504-00286,subscription,API Gateway — Apr 2025,SMB,EMEA,Retail,Starter,monthly
T0022979,2025-04-23,2025-04,2025-04,4010,Usage Revenue,revenue,customer,C00292,Rowan Dynamics PLC,Rowan Dynamics PLC,API,Overage,275.0,0.02,5.49,USD,1.0,5.49,INV-202504-00292,usage,Metered API overage,SMB,NA,Energy,Starter,monthly
T0023000,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00309,Kestrel Dynamics LLC,Kestrel Dynamics LLC,CORE,Core Platform,168.88,17.0802,3159.69,EUR,1.0954,2884.5,INV-202504-00309,subscription,Core Platform — Apr 2025,Mid-Market,EMEA,Energy,Starter,annual
T0023001,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00309,Kestrel Dynamics LLC,Kestrel Dynamics LLC,ANALYTICS,Analytics Add-on,138.39,5.1241,776.77,EUR,1.0954,709.12,INV-202504-00309,subscription,Analytics Add-on — Apr 2025,Mid-Market,EMEA,Energy,Starter,annual
T0023005,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00312,Drayton Analytics LLC,Drayton Analytics LLC,CORE,Core Platform,26.36,16.623,438.18,USD,1.0,438.18,INV-202504-00312,subscription,Core Platform — Apr 2025,SMB,NA,Real Estate,Starter,monthly
T0023006,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00312,Drayton Analytics LLC,Drayton Analytics LLC,ANALYTICS,Analytics Add-on,18.85,4.9869,94.0,USD,1.0,94.0,INV-202504-00312,subscription,Analytics Add-on — Apr 2025,SMB,NA,Real Estate,Starter,monthly
T0023009,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00314,Quarry Networks Corp,Quarry Networks Corp,CORE,Core Platform,32.3,43.1764,1527.64,EUR,1.0954,1394.6,INV-202504-00314,subscription,Core Platform — Apr 2025,Mid-Market,EMEA,Media,Pro,annual
T0023021,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00322,Vertex Labs Co,Vertex Labs Co,CORE,Core Platform,15.83,17.9172,283.63,USD,1.0,283.63,INV-202504-00322,subscription,Core Platform — Apr 2025,SMB,NA,Fintech,Starter,monthly
T0023022,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00322,Vertex Labs Co,Vertex Labs Co,ANALYTICS,Analytics Add-on,10.58,5.3752,56.87,USD,1.0,56.87,INV-202504-00322,subscription,Analytics Add-on — Apr 2025,SMB,NA,Fintech,Starter,monthly
T0023023,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00322,Vertex Labs Co,Vertex Labs Co,API,API Gateway,11.59,3.9418,45.69,USD,1.0,45.69,INV-202504-00322,subscription,API Gateway — Apr 2025,SMB,NA,Fintech,Starter,monthly
T0023025,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00323,Cardinal Collective Inc,Cardinal Collective Inc,CORE,Core Platform,3.84,77.2434,296.61,USD,1.0,296.61,INV-202504-00323,subscription,Core Platform — Apr 2025,SMB,NA,Energy,Business,monthly
T0023079,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00354,Granite Works SA,Granite Works SA,CORE,Core Platform,11.09,42.0,465.78,USD,1.0,465.78,INV-202504-00354,subscription,Core Platform — Apr 2025,SMB,NA,Gaming,Pro,monthly
T0023080,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00354,Granite Works SA,Granite Works SA,ANALYTICS,Analytics Add-on,6.91,12.6,87.07,USD,1.0,87.07,INV-202504-00354,subscription,Analytics Add-on — Apr 2025,SMB,NA,Gaming,Pro,monthly
T0023095,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00363,Vertex Data LLC,Vertex Data LLC,CORE,Core Platform,98.57,35.1218,3461.96,USD,1.0,3461.96,INV-202504-00363,subscription,Core Platform — Apr 2025,Mid-Market,NA,Manufacturing,Pro,annual
T0023096,2025-04-23,2025-04,2025-04,4000,Subscription Revenue,revenue,customer,C00363,Vertex Data LLC,Vertex Data LLC,ANALYTICS,Analytics Add-on,83.45,10.5365,879.27,USD,1.0,879.27,INV-202504-00363,subscription,Analytics Add-on — Apr 2025,Mid-Market,NA,Manufacturing,Pro,annual
